TS,Reading
1218,0.5
1219,0.4
1220,0.2
1221,-0.2
1222,-0.2
1223,-0.1
1224,-0.1
1225,-0.4
1226,0
1227,0.6
1228,0.7
1229,0.5
1230,0.3
1231,0.4
1232,0.4
1233,0.3
1234,0.1
1235,0.3
1236,1.1
1237,1.8
1238,1.5
1239,1.4
1240,1.2
1241,1.2
1242,1.6
1243,1.9
1244,2.1
1245,1.6
1246,1.1
1247,1.2
1248,1.1
1249,1.4
1250,1.2
1251,1.3
1252,1.4
1253,1.6
1254,1.5
1255,1.3
1256,1.6
1257,1.1
1258,0.7
1259,0.8
1260,1.3
1261,1.3
1262,0.7
1263,0.9
1264,1
1265,0.7
1266,0.8
1267,0.8
1268,1.1
1269,0.9
1270,0.1
1271,-0.3
1272,-0.3
1273,0
1274,0.4
1275,0.2
1276,-0.6
1277,-0.5
1278,-0.5
1279,-0.7
1280,-0.2
1281,-0.4
1282,-0.6
1283,-0.6
1284,-0.8
1285,-1
1286,-0.9
1287,-0.9
1288,-0.9
1289,-1
1290,-1.2
1291,-1
1292,-1.1
1293,-1.7
1294,-1.4
1295,-0.9
1296,-1.2
1297,-1.1
1298,-1.2
1299,-1.5
1300,-1.6
1301,-1.9
1302,-2.1
1303,-2
1304,-1.8
1305,-1.9
1306,-1.8
1307,-1.8
1308,-1.8
1309,-1.7
1310,-1.7
1311,-1.6
1312,-1.1
1313,-1.6
1314,-1.7
1315,-1.6
1316,-1.7
1317,-2.2
1318,-2.1
1319,-1.6
1320,-1.5
1321,-1.9
1322,-2
1323,-2.4
1324,-2.4
1325,-2.4
1326,-2.2
1327,-1.9
1328,-1.9
1329,-2.3
1330,-2.3
1331,-2.2
1332,-2.5
1333,-2
1334,-1.8
1335,-1.8
1336,-1.8
1337,-1.9
1338,-1.8
1339,-2
1340,-2.1
1341,-1.9
1342,-1.9
1343,-1.9
1344,-1.9
1345,-1.9
1346,-2.2
1347,-2
1348,-1.8
1349,-1.7
1350,-1.9
1351,-2
1352,-2
1353,-2.5
1354,-2.4
1355,-2.3
1356,-2.4
1357,-1.9
1358,-1.3
1359,-1.3
1360,-1.7
1361,-1.8
1362,-1.9
1363,-2
1364,-2.3
1365,-2.1
1366,-1.9
1367,-1.9
1368,-1.8
1369,-1.7
1370,-2
1371,-2
1372,-1.9
1373,-1.5
1374,-0.7
1375,-1.2
1376,-2.4
1377,-2.4
1378,-1.9
1379,-1.8
1380,-1.3
1381,-1
1382,-1.2
1383,-1.8
1384,-1.6
1385,-1.8
1386,-2
1387,-2.2
1388,-2.2
1389,-2.1
1390,-2.2
1391,-2.1
1392,-1.8
1393,-1.7
1394,-2.1
1395,-1.7
1396,-1.2
1397,-1.5
1398,-2
1399,-2.2
1400,-1.8
1401,-1.7
1402,-1.9
1403,-2.5
1404,-2.3
1405,-2.1
1406,-2.2
1407,-2.1
1408,-2.1
1409,-2.3
1410,-2.5
1411,-2.5
1412,-2.3
1413,-2
1414,-1.7
1415,-1.8
1416,-1.7
1417,-1.9
1418,-2.1
1419,-2.4
1420,-2.2
1421,-2.3
1422,-2.4
1423,-2.2
1424,-1.9
1425,-1.7
1426,-1.8
1427,-1.6
1428,-1.8
1429,-2.1
1430,-2.1
1431,-2.1
1432,-2.2
1433,-2.3
1434,-2.8
1435,-2.5
1436,-1.6
1437,-1.5
1438,-1.6
1439,-2.2
1440,-2.5
1441,-2.5
1442,-2.4
1443,-2.6
1444,-2.2
1445,-2.2
1446,-2.1
1447,-2.5
1448,-2.8
1449,-2.9
1450,-2.7
1451,-2.8
1452,-2.6
1453,-2.7
1454,-2.5
1455,-2.4
1456,-1.9
1457,-1.5
1458,-1.9
1459,-2.2
1460,-2
1461,-2.1
1462,-2.1
1463,-1.9
1464,-1.9
1465,-2.1
1466,-2.2
1467,-2.5
1468,-2.6
1469,-2.7
1470,-2.3
1471,-2.5
1472,-2.5
1473,-2.2
1474,-2.3
1475,-2.2
1476,-2.4
1477,-2.1
1478,-1.7
1479,-1.9
1480,-2.3
1481,-2.5
1482,-2.1
1483,-1.8
1484,-1.8
1485,-1.8
1486,-1.5
1487,-1.7
1488,-2.5
1489,-2.5
1490,-2.2
1491,-2.1
1492,-1.5
1493,-0.9
1494,-0.8
1495,-1
1496,-1.2
1497,-1.4
1498,-1.7
1499,-2.1
1500,-2.3
1501,-2
1502,-1.6
1503,-1.4
1504,-0.8
1505,-0.6
1506,-0.8
1507,-0.7
1508,-0.8
1509,-0.8
1510,-0.8
1511,-0.6
1512,-0.4
1513,-0.1
1514,0
1515,-0.2
1516,-0.6
1517,-0.4
1518,-0.3
1519,0
1520,-0.1
1521,-1.1
1522,-1.7
1523,-1.6
1524,-1.7
1525,-1.8
1526,-1.7
1527,-1.1
1528,-0.6
1529,-0.8
1530,-1.3
1531,-1.4
1532,-1.4
1533,-1.6
1534,-2.1
1535,-2.1
1536,-2
1537,-2.1
1538,-2.5
1539,-2.8
1540,-2.6
1541,-2.5
1542,-2.5
1543,-2.7
1544,-2.7
1545,-2.5
1546,-2.5
1547,-2.7
1548,-2.8
1549,-3.2
1550,-3.5
1551,-3
1552,-2.8
1553,-2.4
1554,-2.5
1555,-2.5
1556,-2.9
1557,-2.9
1558,-2.4
1559,-2.4
1560,-2.1
1561,-2.2
1562,-2.7
1563,-2.6
1564,-1.9
1565,-1.6
1566,-1.3
1567,-1.2
1568,-1.1
1569,-0.8
1570,-0.4
1571,-0.4
1572,-0.3
1573,0
1574,0.7
1575,2.2
1576,4.6
1577,6.3
1578,7.3
1579,9.1
1580,11.1
1581,11.2
1582,11
1583,11.2
1584,10.5
1585,8.1
1586,5.6
1587,3.9
1588,2.7
1589,1.8
1590,0
1591,-2.6
1592,-3.7
1593,-3.4
1594,-2.7
1595,-2
1596,-1.2
1597,-0.9
1598,-1.1
1599,-1.2
1600,-1.4
1601,-1.7
1602,-2.1
1603,-2.1
1604,-1.7
1605,-1.5
1606,-1.7
1607,-1.9
1608,-2.3
1609,-2.6
1610,-2.6
1611,-2.5
1612,-2.3
1613,-2.3
1614,-2.3
1615,-2.1
1616,-2
1617,-2.2
1618,-2.4
1619,-2.2
1620,-2.1
1621,-2.4
1622,-2.4
1623,-1.9
1624,-2.2
1625,-2.3
1626,-1.9
1627,-1.9
1628,-1.7
1629,-2
1630,-2.3
1631,-2.1
1632,-2.1
1633,-2.3
1634,-2.1
1635,-1.6
1636,-1.4
1637,-1.6
1638,-2.1
1639,-2.3
1640,-2.2
1641,-2.1
1642,-1.9
1643,-1.5
1644,-1.3
1645,-1.7
1646,-1.9
1647,-2.1
1648,-2.1
1649,-1.9
1650,-1.7
1651,-1.5
1652,-1.6
1653,-1.6
1654,-1.9
1655,-2
1656,-1.8
1657,-1.7
1658,-1.9
1659,-1.8
1660,-1.2
1661,-1.4
1662,-2
1663,-2.3
1664,-1.7
1665,-1.2
1666,-1.1
1667,-1
1668,-0.7
1669,-0.3
1670,-0.9
1671,-1
1672,-1.1
1673,-1.1
1674,-0.9
1675,-0.9
1676,-1
1677,-0.9
1678,-0.9
1679,-1
1680,-0.8
1681,-0.5
1682,-0.7
1683,-0.4
1684,-0.2
1685,0.1
1686,-0.1
1687,-0.7
1688,-1
1689,-0.6
1690,-0.5
1691,-0.4
1692,-0.2
1693,-0.1
1694,0
1695,0
1696,0
1697,0.1
1698,0.1
1699,0.3
1700,0.6
1701,0.7
1702,1
1703,0.9
1704,0.9
1705,0.8
1706,1.1
1707,1.3
1708,1.4
1709,1.4
1710,1.4
1711,1.6
1712,1.9
1713,1.8
1714,1.6
1715,1.5
1716,1.6
1717,1.6
1718,1.6
1719,1.9
1720,2.2
1721,1.9
1722,1.7
1723,1.5
1724,1.2
1725,1.7
1726,1.8
1727,2.1
1728,2.4
1729,2.4
1730,2
1731,1.3
1732,1.3
1733,1.6
1734,1.3
1735,1.3
1736,1.3
1737,1.3
1738,0.8
1739,0.4
1740,0.5
1741,0.3
1742,-0.1
1743,-0.5
1744,-0.4
1745,-0.1
1746,0.1
1747,0.2
1748,0.7
1749,0.8
1750,0.5
1751,0.4
1752,0.3
1753,0
1754,-0.4
1755,-0.3
1756,-0.7
1757,-1.2
1758,-0.9
1759,-0.4
1760,-0.6
1761,-0.6
1762,-0.4
1763,-0.1
1764,-0.7
1765,-0.7
1766,-0.6
1767,-0.7
1768,-1
1769,-1
1770,-1
1771,-1.4
1772,-1.2
1773,-1.2
1774,-1.4
1775,-1.5
1776,-1.5
1777,-1.2
1778,-1.2
1779,-0.8
1780,-0.8
1781,-0.9
1782,-0.6
1783,-0.5
1784,-0.7
1785,-1.2
1786,-1.4
1787,-1.4
1788,-1.4
1789,-0.8
1790,-0.7
1791,-0.9
1792,-1.2
1793,-1.2
1794,-0.9
1795,-1.4
1796,-1.5
1797,-1.2
1798,-0.8
1799,-0.7
1800,-0.9
1801,-1.2
1802,-1.2
1803,-1
1804,-0.7
1805,-1.2
1806,-1.8
1807,-1.8
1808,-1.2
1809,-0.7
1810,-1
1811,-1.2
1812,-1.2
1813,-1.4
1814,-1.6
1815,-1.7
1816,-1.3
1817,-0.9
1818,-0.6
1819,-0.3
1820,-0.5
1821,-0.9
1822,-1.3
1823,-1.2
1824,-0.7
1825,-0.7
1826,-0.8
1827,-0.7
1828,-0.4
1829,-0.5
1830,-0.3
1831,-0.4
1832,-1
1833,-1.1
1834,-1.2
1835,-1
1836,-1
1837,-1
1838,-1
1839,-0.9
1840,-1.1
1841,-1.1
1842,-1
1843,-1.3
1844,-1.5
1845,-1.5
1846,-0.8
1847,-0.3
1848,-0.6
1849,-0.5
1850,-1
1851,-1.1
1852,-0.9
1853,-0.7
1854,-0.8
1855,-0.9
1856,-0.5
1857,-0.6
1858,-0.7
1859,-0.3
1860,-0.3
1861,-0.4
1862,-0.1
1863,-0.2
1864,-0.5
1865,-0.9
1866,-0.9
1867,-1
1868,-1
1869,-1.2
1870,-1.4
1871,-1.5
1872,-1.3
1873,-0.4
1874,-0.6
1875,-0.8
1876,-0.8
1877,-1
1878,-1.2
1879,-1
1880,-0.9
1881,-1.1
1882,-1.6
1883,-1.6
1884,-1.3
1885,-1
1886,-1.2
1887,-1.2
1888,-1.1
1889,-1.3
1890,-1.4
1891,-1.3
1892,-1
1893,-1.3
1894,-1.9
1895,-1.6
1896,-1.3
1897,-1.3
1898,-1.3
1899,-1.3
1900,-1.4
1901,-1.3
1902,-1.5
1903,-1.8
1904,-2.4
1905,-2.4
1906,-1.7
1907,-1.2
1908,-0.9
1909,-1
1910,-1
1911,-1.1
1912,-1.3
1913,-1.5
1914,-1.4
1915,-1.4
1916,-1.1
1917,-1.3
1918,-1.9
1919,-1.7
1920,-1.3
1921,-1.1
1922,-0.9
1923,-1.3
1924,-1.2
1925,-1.5
1926,-1.4
1927,-1.4
1928,-1.4
1929,-1.6
1930,-1.8
1931,-1.9
1932,-2
1933,-1.9
1934,-1.8
1935,-2.2
1936,-2
1937,-1.6
1938,-1.2
1939,-1.7
1940,-1.8
1941,-1.3
1942,-1.4
1943,-1.5
1944,-1.7
1945,-1.9
1946,-2.2
1947,-2.1
1948,-1.3
1949,-0.8
1950,-1.1
1951,-1.4
1952,-1.6
1953,-1.6
1954,-1.7
1955,-1.8
1956,-1.6
1957,-1.6
1958,-1.7
1959,-1
