TS,Reading
1532,1.3
1533,1.5
1534,1.9
1535,1.7
1536,1.7
1537,1.8
1538,2.2
1539,2.5
1540,2.3
1541,2.2
1542,2.2
1543,2.3
1544,2.3
1545,2.1
1546,2.2
1547,2.5
1548,2.4
1549,2.8
1550,3.2
1551,2.8
1552,2.5
1553,2
1554,2.2
1555,2.2
1556,2.4
1557,2.5
1558,2.2
1559,2.1
1560,1.8
1561,1.9
1562,2.5
1563,2.5
1564,2.2
1565,2.3
1566,2.4
1567,2.5
1568,2.3
1569,1.6
1570,1
1571,0.5
1572,0
1573,-0.6
1574,-1.8
1575,-3.9
1576,-6.8
1577,-8.6
1578,-9.6
1579,-11.4
1580,-13.5
1581,-13.9
1582,-13.6
1583,-13.6
1584,-13.3
1585,-11.6
1586,-9.3
1587,-7.8
1588,-6.5
1589,-5.4
1590,-3.9
1591,-1.8
1592,-0.6
1593,-0.4
1594,-0.5
1595,-0.2
1596,0.2
1597,0.2
1598,0.4
1599,0.4
1600,0.6
1601,1
1602,1.4
1603,1.4
1604,1
1605,1
1606,1.2
1607,1.3
1608,1.7
1609,2.1
1610,2.2
1611,2.1
1612,1.9
1613,1.8
1614,1.8
1615,1.6
1616,1.4
1617,1.6
1618,1.8
1619,1.8
1620,1.8
1621,2.1
1622,2
1623,1.5
1624,1.8
1625,2
1626,1.6
1627,1.5
1628,1.5
1629,1.7
1630,2
1631,1.9
1632,1.9
1633,2.2
1634,1.9
1635,1.4
1636,1.2
1637,1.4
1638,1.9
1639,2.1
1640,1.9
1641,1.9
1642,1.7
1643,1.2
1644,1
1645,1.3
1646,1.4
1647,1.6
1648,1.8
1649,1.8
1650,1.5
1651,1.4
1652,1.3
1653,1.1
1654,1.4
1655,1.4
1656,1.3
1657,1.1
1658,1.4
1659,1.4
1660,0.9
1661,1
1662,1.5
1663,1.8
1664,1.5
1665,0.9
1666,0.7
1667,0.6
1668,0.3
1669,0
1670,0.5
1671,0.7
1672,0.9
1673,0.8
1674,0.7
1675,0.6
1676,0.6
1677,0.5
1678,0.5
1679,0.8
1680,0.4
1681,0.1
1682,0.3
1683,0
1684,-0.1
1685,-0.5
1686,-0.4
1687,0.2
1688,0.5
1689,0.3
1690,0.2
1691,0
1692,-0.3
1693,-0.5
1694,-0.7
1695,-0.8
1696,-0.9
1697,-0.8
1698,-0.9
1699,-1.2
1700,-1.4
1701,-1.4
1702,-1.6
1703,-1.8
1704,-1.8
1705,-1.7
1706,-2
1707,-2.2
1708,-2.1
1709,-2.2
1710,-2.2
1711,-2.4
1712,-2.7
1713,-2.8
1714,-2.6
1715,-2.3
1716,-2.5
1717,-2.6
1718,-2.4
1719,-2.7
1720,-3
1721,-2.8
1722,-2.8
1723,-2.6
1724,-2.4
1725,-2.6
1726,-2.8
1727,-3.1
1728,-3.4
1729,-3.3
1730,-2.8
1731,-2.3
1732,-2.4
1733,-2.5
1734,-2.2
1735,-2.1
1736,-2.1
1737,-1.8
1738,-1.4
1739,-1.1
1740,-1.1
1741,-0.7
1742,-0.4
1743,-0.1
1744,-0.3
1745,-0.3
1746,-0.3
1747,-0.6
1748,-1.1
1749,-1
1750,-0.7
1751,-0.5
1752,-0.6
1753,-0.4
1754,0
1755,0.1
1756,0.5
1757,0.8
1758,0.6
1759,0.2
1760,0.3
1761,0.2
1762,0.1
1763,0
1764,0.4
1765,0.4
1766,0.3
1767,0.4
1768,0.7
1769,0.7
1770,0.5
1771,0.9
1772,0.6
1773,0.6
1774,0.7
1775,0.9
1776,0.9
1777,0.6
1778,0.7
1779,0.5
1780,0.4
1781,0.5
1782,0.2
1783,0.2
1784,0.2
1785,0.6
1786,0.8
1787,0.9
1788,1
1789,0.6
1790,0.5
1791,0.7
